,worker_id,rev_id,quoting_attack,recipient_attack,third_party_attack,other_attack,attack,gender,english_first_language,age_group,education
681,1111,92847857127,1.0,25.0,25.0,1.0,27.0,female,0,18-30,bachelors
682,1112,263191709000,0.0,107.0,23.0,77.0,207.0,female,0,18-30,bachelors
683,1114,43715379051,0.0,21.0,4.0,2.0,27.0,male,0,30-45,professional
684,1116,120963438954,7.0,47.0,19.0,10.0,62.0,female,0,18-30,hs
685,1117,179696897671,0.0,8.0,1.0,124.0,132.0,female,0,30-45,professional
686,1118,54428438845,10.0,9.0,14.0,0.0,14.0,female,1,18-30,professional
687,1120,199174008324,0.0,53.0,21.0,8.0,82.0,male,0,45-60,hs
688,1121,108941238948,0.0,3.0,5.0,5.0,13.0,male,0,18-30,bachelors
689,1124,95356562228,5.0,12.0,13.0,0.0,25.0,female,1,30-45,bachelors
690,1127,381742294580,8.0,208.0,31.0,30.0,276.0,female,0,45-60,masters
691,1128,63945590740,0.0,2.0,7.0,17.0,26.0,male,0,30-45,masters
692,1129,277392912181,0.0,124.0,20.0,2.0,146.0,male,0,30-45,bachelors
693,1131,158902928417,1.0,6.0,8.0,19.0,34.0,male,0,,bachelors
694,1132,178967631137,3.0,70.0,28.0,2.0,90.0,male,0,30-45,bachelors
695,1133,210194669291,145.0,133.0,144.0,143.0,145.0,male,1,,masters
696,1135,80989911418,0.0,8.0,9.0,0.0,12.0,male,0,30-45,bachelors
697,1137,186288616426,0.0,74.0,20.0,2.0,96.0,female,0,45-60,hs
698,1138,104496022776,0.0,27.0,25.0,5.0,57.0,male,0,30-45,bachelors
699,1139,185978684098,1.0,105.0,40.0,55.0,191.0,male,1,30-45,professional
700,1141,18790876558,7.0,6.0,17.0,0.0,29.0,male,1,18-30,hs
701,1142,50967414967,0.0,12.0,8.0,5.0,25.0,female,1,18-30,bachelors
702,1144,49707348572,0.0,16.0,25.0,4.0,45.0,female,1,30-45,hs
703,1146,79139574615,0.0,11.0,2.0,49.0,62.0,male,0,18-30,hs
704,1147,78207269962,0.0,11.0,0.0,0.0,11.0,male,0,18-30,bachelors
705,1148,50295412166,1.0,0.0,6.0,0.0,7.0,male,0,30-45,masters
706,1149,85574256219,0.0,37.0,11.0,6.0,53.0,male,1,18-30,hs
707,1152,76618982858,2.0,18.0,19.0,5.0,28.0,male,0,30-45,hs
708,1153,26031631362,0.0,1.0,11.0,3.0,15.0,male,0,18-30,bachelors
709,1154,52341419333,0.0,7.0,4.0,1.0,12.0,male,0,18-30,hs
710,1155,53661838685,1.0,1.0,0.0,1.0,3.0,male,1,18-30,masters
711,1156,49023386970,1.0,6.0,10.0,5.0,22.0,male,0,30-45,hs
712,1157,50734965077,1.0,1.0,4.0,1.0,7.0,male,0,18-30,hs
713,1158,223747415290,0.0,90.0,14.0,8.0,112.0,female,1,18-30,hs
714,1159,99317633531,0.0,0.0,0.0,6.0,6.0,male,0,30-45,hs
715,1160,96297798747,1.0,8.0,3.0,2.0,14.0,male,1,18-30,hs
716,1161,88598527350,0.0,20.0,12.0,1.0,33.0,female,0,18-30,bachelors
717,1166,50325336839,1.0,6.0,6.0,5.0,18.0,male,0,30-45,professional
718,1168,53117655651,1.0,39.0,2.0,10.0,52.0,male,0,18-30,hs
719,1169,144853997878,0.0,49.0,25.0,1.0,75.0,male,1,30-45,professional
720,1170,50695516885,0.0,1.0,1.0,2.0,2.0,female,0,30-45,bachelors
721,1171,127662902288,33.0,162.0,85.0,0.0,200.0,female,1,Over 60,hs
722,1172,49888938705,0.0,10.0,14.0,0.0,23.0,male,0,45-60,bachelors
723,1173,187139928606,0.0,65.0,9.0,4.0,78.0,female,0,18-30,bachelors
724,1175,84396193842,0.0,19.0,23.0,24.0,62.0,male,0,18-30,hs
725,1177,51376947955,7.0,10.0,6.0,7.0,28.0,male,0,30-45,masters
726,1179,130173178362,0.0,22.0,6.0,1.0,29.0,female,0,18-30,masters
727,1181,19218002805,0.0,1.0,1.0,8.0,9.0,male,0,45-60,bachelors
728,1182,48668535273,10.0,3.0,2.0,12.0,27.0,female,0,30-45,bachelors
729,1183,254139271939,0.0,53.0,18.0,5.0,76.0,male,0,18-30,bachelors
730,1185,69088494547,0.0,6.0,1.0,5.0,12.0,male,0,45-60,bachelors
731,1186,55229563754,1.0,12.0,9.0,4.0,26.0,female,1,45-60,bachelors
732,1188,81069377736,6.0,24.0,8.0,3.0,40.0,male,0,18-30,hs
733,1189,82746046448,0.0,0.0,0.0,8.0,8.0,male,0,18-30,professional
734,1191,77867014098,0.0,33.0,21.0,31.0,81.0,female,0,30-45,bachelors
735,1193,70806726016,1.0,28.0,7.0,11.0,40.0,female,0,18-30,bachelors
736,1194,10318934046,1.0,1.0,0.0,0.0,2.0,female,0,18-30,hs
737,1196,152134068806,0.0,66.0,6.0,4.0,76.0,male,0,18-30,bachelors
738,1197,46437170926,0.0,6.0,5.0,1.0,12.0,male,0,30-45,professional
739,1198,192859850214,0.0,83.0,13.0,59.0,154.0,female,0,45-60,masters
740,1201,102865446631,0.0,15.0,9.0,9.0,17.0,male,0,Under 18,hs
741,1202,58308392622,0.0,7.0,1.0,0.0,8.0,female,0,30-45,hs
742,1203,30582543794,0.0,0.0,1.0,1.0,2.0,male,1,30-45,bachelors
743,1204,137966108354,0.0,60.0,23.0,9.0,92.0,male,0,30-45,bachelors
744,1205,26482365463,0.0,1.0,0.0,0.0,1.0,male,0,18-30,bachelors
745,1207,250527338908,0.0,69.0,0.0,19.0,88.0,male,0,18-30,bachelors
746,1208,156999220674,9.0,83.0,14.0,13.0,118.0,female,0,30-45,some
747,1210,162237039148,2.0,86.0,2.0,0.0,90.0,male,0,18-30,hs
748,1211,56653998771,0.0,1.0,7.0,0.0,8.0,female,0,30-45,bachelors
749,1213,134982634717,0.0,24.0,2.0,12.0,36.0,female,0,45-60,hs
750,1214,252223522039,1.0,61.0,2.0,14.0,78.0,male,0,30-45,masters
751,1215,251479076158,7.0,135.0,10.0,16.0,167.0,female,0,45-60,masters
752,1216,41248464547,6.0,7.0,4.0,1.0,11.0,male,0,18-30,professional
753,1219,130328910546,1.0,56.0,25.0,1.0,79.0,female,0,45-60,hs
754,1220,197826635237,9.0,127.0,43.0,7.0,174.0,male,0,30-45,masters
755,1221,29636805307,0.0,0.0,0.0,2.0,2.0,male,0,30-45,bachelors
756,1222,76753717246,0.0,13.0,9.0,0.0,22.0,female,1,Under 18,hs
757,1223,175232475951,0.0,40.0,25.0,3.0,68.0,male,0,30-45,hs
758,1224,195890301815,2.0,15.0,15.0,51.0,80.0,female,0,18-30,hs
759,1225,60559116752,1.0,12.0,4.0,1.0,17.0,female,0,18-30,hs
760,1226,215072922526,38.0,48.0,17.0,4.0,105.0,female,0,30-45,professional
761,1227,308864482124,0.0,168.0,39.0,5.0,207.0,male,0,18-30,bachelors
762,1228,52918091322,0.0,1.0,0.0,1.0,2.0,male,0,18-30,bachelors
763,1231,26206603483,0.0,3.0,1.0,0.0,4.0,male,0,30-45,bachelors
764,1235,75829919109,2.0,6.0,2.0,53.0,63.0,male,0,30-45,bachelors
765,1238,250529007646,0.0,45.0,3.0,73.0,120.0,male,0,18-30,hs
766,1239,261458731864,0.0,113.0,4.0,1.0,118.0,female,0,30-45,professional
767,1240,23835520445,0.0,4.0,2.0,7.0,13.0,male,0,18-30,professional
768,1243,105434112673,0.0,10.0,2.0,2.0,14.0,female,0,18-30,bachelors
769,1244,51167861999,0.0,8.0,5.0,0.0,13.0,male,1,18-30,bachelors
770,1246,50612731998,0.0,0.0,1.0,0.0,1.0,male,0,18-30,hs
771,1249,115081957066,1.0,6.0,7.0,0.0,14.0,male,0,30-45,masters
772,1252,116024576342,0.0,47.0,5.0,3.0,55.0,male,0,18-30,bachelors
773,1253,73963712371,2.0,44.0,3.0,0.0,49.0,male,0,30-45,masters
774,1254,58750911400,2.0,5.0,4.0,16.0,25.0,male,0,18-30,masters
775,1255,22850054709,0.0,0.0,0.0,2.0,2.0,female,0,18-30,hs
776,1256,155874621078,0.0,54.0,6.0,4.0,64.0,male,0,18-30,masters
777,1257,25457118208,0.0,0.0,0.0,0.0,0.0,male,0,30-45,masters
778,1258,137034290800,1.0,1.0,3.0,33.0,38.0,male,0,18-30,professional
779,1259,127521066639,0.0,14.0,11.0,0.0,25.0,male,0,30-45,bachelors
780,1260,252405242466,0.0,190.0,54.0,1.0,238.0,female,1,45-60,hs
781,1262,154366970589,0.0,37.0,9.0,9.0,55.0,male,0,30-45,bachelors
782,1263,74383189866,1.0,30.0,3.0,4.0,37.0,female,0,30-45,bachelors
783,1264,19746507609,0.0,0.0,0.0,1.0,1.0,male,0,18-30,bachelors
784,1265,110935863918,0.0,11.0,14.0,0.0,25.0,male,0,30-45,masters
785,1266,43406226153,2.0,8.0,8.0,2.0,19.0,female,0,30-45,bachelors
786,1269,249077862271,1.0,126.0,10.0,2.0,139.0,male,0,45-60,bachelors
787,1270,273720062598,4.0,101.0,15.0,5.0,125.0,male,0,18-30,hs
788,1271,183950703768,1.0,59.0,34.0,5.0,91.0,male,0,18-30,bachelors
789,1273,53620314892,0.0,2.0,2.0,0.0,4.0,male,0,18-30,some
790,1274,27064021354,0.0,0.0,0.0,4.0,4.0,male,0,18-30,bachelors
791,1276,210749876086,0.0,73.0,19.0,5.0,97.0,female,0,30-45,professional
792,1279,49553621046,0.0,0.0,2.0,0.0,2.0,male,0,18-30,bachelors
793,1280,144141960456,0.0,7.0,0.0,0.0,7.0,male,0,18-30,professional
794,1281,51271486005,0.0,1.0,0.0,0.0,1.0,male,0,18-30,professional
795,1282,130874905875,1.0,70.0,27.0,0.0,98.0,male,0,30-45,professional
796,1284,210523911095,2.0,6.0,10.0,32.0,50.0,male,0,30-45,hs
797,1286,130805447857,0.0,39.0,12.0,1.0,52.0,male,0,30-45,hs
798,1287,184100030012,0.0,70.0,13.0,8.0,91.0,male,0,30-45,masters
799,1291,179151405005,5.0,190.0,65.0,10.0,270.0,female,0,30-45,masters
800,1292,208196291447,3.0,56.0,14.0,4.0,77.0,male,0,18-30,masters
801,1295,293528471624,0.0,55.0,0.0,36.0,91.0,female,0,30-45,hs
802,1296,187168291083,8.0,42.0,2.0,20.0,72.0,male,0,18-30,bachelors
803,1298,209387557711,0.0,113.0,30.0,8.0,151.0,male,1,45-60,bachelors
804,1304,25885714462,0.0,0.0,0.0,0.0,0.0,male,0,18-30,bachelors
805,1305,143859215980,0.0,103.0,15.0,41.0,159.0,male,0,30-45,bachelors
806,1307,228963584743,4.0,225.0,83.0,85.0,308.0,male,0,30-45,hs
807,1310,230731702759,4.0,86.0,14.0,59.0,118.0,male,0,30-45,masters
808,1311,170608231706,2.0,58.0,53.0,50.0,109.0,male,0,18-30,hs
809,1313,248129705313,0.0,65.0,9.0,0.0,65.0,female,0,30-45,bachelors
810,1314,292357124273,0.0,15.0,0.0,105.0,120.0,female,0,30-45,bachelors
811,1317,162471919153,0.0,69.0,8.0,6.0,83.0,female,0,18-30,hs
812,1319,19506302296,7.0,0.0,1.0,0.0,8.0,male,0,18-30,hs
813,1320,19760683278,0.0,2.0,0.0,0.0,2.0,female,0,30-45,masters
814,1323,100710766262,7.0,43.0,14.0,22.0,76.0,male,0,45-60,bachelors
815,1324,21690601051,0.0,6.0,5.0,0.0,10.0,male,0,45-60,bachelors
816,1325,220165653174,0.0,52.0,11.0,47.0,110.0,male,0,18-30,hs
817,1328,127410327367,2.0,46.0,19.0,11.0,78.0,male,0,18-30,bachelors
818,1332,227709548559,0.0,96.0,57.0,8.0,155.0,female,0,45-60,hs
819,1333,227179695687,0.0,0.0,3.0,64.0,67.0,male,0,18-30,hs
820,1334,20419537759,0.0,1.0,0.0,0.0,1.0,female,0,30-45,masters
821,1336,200414792039,4.0,99.0,27.0,12.0,141.0,male,0,30-45,some
822,1337,144121693944,0.0,39.0,31.0,24.0,81.0,male,0,18-30,hs
823,1338,268285101113,1.0,96.0,53.0,108.0,256.0,female,0,18-30,bachelors
824,1343,202749946019,0.0,64.0,14.0,21.0,95.0,female,1,45-60,bachelors
825,1344,42776019437,0.0,22.0,7.0,0.0,29.0,female,0,30-45,professional
826,1346,46097124079,0.0,29.0,17.0,7.0,53.0,male,0,30-45,bachelors
827,1347,30958775335,0.0,10.0,0.0,7.0,17.0,male,0,18-30,bachelors
828,1348,242927525285,0.0,150.0,20.0,6.0,176.0,male,1,18-30,bachelors
829,1350,142537533351,8.0,17.0,19.0,20.0,60.0,male,0,30-45,bachelors
830,1351,52499604099,4.0,19.0,24.0,0.0,47.0,female,0,30-45,bachelors
831,1357,208798092175,4.0,73.0,20.0,10.0,105.0,female,0,18-30,masters
832,1362,205795741256,1.0,76.0,18.0,12.0,106.0,male,0,18-30,masters
833,1363,53192219391,8.0,18.0,3.0,13.0,40.0,male,1,18-30,bachelors
834,1364,173265509358,3.0,55.0,1.0,1.0,59.0,female,0,30-45,bachelors
835,1366,142990601684,0.0,35.0,4.0,15.0,54.0,female,0,30-45,bachelors
836,1367,46446898868,0.0,13.0,5.0,3.0,21.0,male,1,18-30,bachelors
837,1368,131665720602,1.0,41.0,3.0,3.0,48.0,male,0,30-45,some
838,1369,91398344154,1.0,17.0,6.0,51.0,75.0,male,0,18-30,bachelors
839,1371,108271247608,0.0,17.0,0.0,5.0,22.0,male,0,18-30,masters
840,1372,211259304879,0.0,62.0,14.0,13.0,88.0,male,0,30-45,bachelors
841,1373,241830187829,0.0,84.0,10.0,11.0,103.0,female,1,30-45,masters
842,1375,145409057443,0.0,63.0,24.0,38.0,120.0,male,0,18-30,bachelors
843,1376,270499706515,0.0,156.0,42.0,181.0,378.0,male,0,18-30,professional
844,1377,61007862371,0.0,9.0,2.0,3.0,14.0,male,0,45-60,hs
845,1378,175686373681,0.0,58.0,7.0,17.0,82.0,male,0,18-30,bachelors
846,1379,21102470335,0.0,0.0,0.0,0.0,0.0,male,0,18-30,bachelors
847,1380,119933841353,1.0,37.0,14.0,0.0,40.0,female,0,18-30,masters
848,1381,192541612799,0.0,90.0,25.0,7.0,113.0,male,0,18-30,hs
849,1382,21008273960,0.0,4.0,1.0,0.0,5.0,male,1,45-60,bachelors
850,1383,204818979026,0.0,86.0,24.0,5.0,115.0,male,0,30-45,professional
851,1385,238237784773,0.0,97.0,23.0,1.0,120.0,male,1,45-60,hs
852,1391,341504044452,0.0,91.0,2.0,46.0,139.0,female,0,30-45,bachelors
853,1392,210155776015,1.0,105.0,16.0,2.0,124.0,female,1,30-45,bachelors
854,1393,146946259226,1.0,86.0,14.0,8.0,105.0,female,1,30-45,hs
855,1394,164942139292,43.0,65.0,13.0,0.0,121.0,female,0,18-30,bachelors
856,1395,188662560617,3.0,183.0,58.0,27.0,245.0,male,0,18-30,bachelors
857,1398,126401033304,1.0,62.0,0.0,3.0,65.0,male,0,18-30,bachelors
858,1399,214330286884,18.0,114.0,33.0,14.0,176.0,male,0,18-30,hs
859,1400,213329328756,0.0,64.0,27.0,38.0,115.0,female,0,18-30,hs
860,1404,122912140214,0.0,36.0,20.0,57.0,80.0,male,0,18-30,some
861,1408,150352965946,1.0,59.0,15.0,1.0,76.0,female,0,18-30,masters
862,1413,126458630634,4.0,88.0,17.0,0.0,109.0,female,1,45-60,bachelors
863,1414,125809980710,1.0,51.0,9.0,21.0,79.0,male,0,18-30,hs
864,1415,239198463174,2.0,140.0,25.0,22.0,189.0,male,0,30-45,bachelors
865,1416,244618663823,0.0,92.0,21.0,34.0,147.0,male,0,30-45,bachelors
866,1417,142002624885,0.0,113.0,7.0,2.0,122.0,female,0,30-45,bachelors
867,1419,168205392659,0.0,86.0,22.0,2.0,109.0,female,0,45-60,bachelors
868,1420,143845485115,2.0,63.0,12.0,6.0,83.0,female,0,18-30,bachelors
869,1424,80272406967,1.0,86.0,29.0,1.0,117.0,male,0,45-60,professional
870,1425,60422799523,0.0,13.0,4.0,31.0,48.0,male,0,30-45,professional
871,1426,282811707260,0.0,124.0,8.0,24.0,142.0,male,0,18-30,bachelors
872,1427,257892782255,1.0,92.0,25.0,17.0,130.0,male,0,18-30,bachelors
873,1431,31396099990,4.0,27.0,40.0,1.0,72.0,male,0,30-45,bachelors
874,1432,55096456484,0.0,42.0,12.0,4.0,58.0,male,0,18-30,hs
875,1435,2600592566,0.0,1.0,0.0,3.0,4.0,male,0,18-30,bachelors
876,1438,182454181745,0.0,89.0,21.0,19.0,127.0,male,0,30-45,bachelors
877,1439,196236714950,7.0,80.0,44.0,2.0,126.0,male,0,18-30,hs
878,1440,149630871378,0.0,72.0,8.0,7.0,85.0,female,1,18-30,bachelors
879,1441,125030730314,2.0,113.0,33.0,5.0,139.0,male,0,18-30,bachelors
880,1442,63035402136,2.0,7.0,0.0,3.0,12.0,male,0,18-30,hs
881,1443,147394259570,0.0,30.0,0.0,0.0,30.0,female,0,18-30,hs
882,1445,196002510353,0.0,131.0,37.0,59.0,206.0,male,0,45-60,hs
883,1446,46857357937,0.0,20.0,3.0,1.0,24.0,female,1,18-30,hs
884,1447,127122970796,0.0,23.0,6.0,15.0,44.0,male,0,Under 18,hs
885,1453,208194260156,1.0,64.0,64.0,1.0,64.0,female,0,18-30,bachelors
886,1454,111683357418,0.0,29.0,3.0,3.0,35.0,male,0,18-30,bachelors
887,1455,256628615922,2.0,130.0,4.0,7.0,143.0,male,0,18-30,bachelors
888,1456,208940504809,0.0,56.0,53.0,37.0,100.0,male,0,30-45,bachelors
889,1457,205905419411,0.0,68.0,68.0,0.0,68.0,female,0,18-30,hs
890,1458,50360219758,3.0,32.0,8.0,0.0,42.0,male,1,30-45,bachelors
891,1459,79381331061,0.0,12.0,2.0,2.0,16.0,male,0,18-30,hs
892,1462,22920521874,0.0,18.0,6.0,1.0,25.0,male,0,18-30,professional
893,1463,13574534222,0.0,10.0,5.0,1.0,16.0,male,1,18-30,hs
894,1464,56601381110,1.0,19.0,0.0,0.0,20.0,male,0,18-30,hs
895,1466,121558689568,0.0,70.0,16.0,0.0,80.0,male,0,18-30,professional
896,1467,103113227258,1.0,13.0,1.0,28.0,43.0,female,0,30-45,bachelors
897,1472,103345400376,1.0,82.0,10.0,5.0,98.0,male,0,18-30,hs
898,1475,245489362532,5.0,202.0,65.0,11.0,282.0,male,0,18-30,bachelors
899,1476,116736992697,1.0,25.0,9.0,4.0,39.0,male,0,30-45,masters
900,1477,110698845354,0.0,111.0,25.0,0.0,133.0,female,1,30-45,bachelors
901,1479,84375456126,2.0,43.0,15.0,3.0,62.0,male,1,30-45,hs
902,1485,201355955122,2.0,82.0,84.0,2.0,84.0,female,0,18-30,hs
903,1486,49841089565,0.0,74.0,5.0,0.0,78.0,female,1,18-30,hs
904,1487,24590163884,0.0,1.0,5.0,1.0,7.0,male,0,Under 18,bachelors
905,1488,224677258181,7.0,132.0,21.0,16.0,171.0,male,0,30-45,hs
906,1489,107974195713,0.0,59.0,28.0,20.0,104.0,female,0,18-30,bachelors
907,1491,56233976234,1.0,33.0,7.0,0.0,41.0,male,0,30-45,bachelors
908,1492,67262985871,0.0,30.0,6.0,3.0,39.0,female,0,45-60,hs
909,1493,213804851777,3.0,52.0,20.0,2.0,74.0,female,0,30-45,bachelors
910,1495,23181577506,0.0,49.0,19.0,6.0,69.0,male,1,30-45,bachelors
911,1496,25379235040,1.0,12.0,2.0,2.0,17.0,male,0,18-30,hs
912,1497,105442092148,1.0,32.0,6.0,6.0,45.0,male,0,18-30,masters
913,1500,28221685399,0.0,36.0,6.0,3.0,45.0,male,0,18-30,hs
914,1503,215306754456,0.0,53.0,0.0,2.0,55.0,male,0,18-30,bachelors
915,1504,25862339753,0.0,11.0,1.0,16.0,28.0,male,1,30-45,bachelors
916,1505,226146299811,0.0,149.0,5.0,0.0,154.0,female,0,18-30,hs
917,1506,184747292028,0.0,66.0,3.0,3.0,72.0,male,0,18-30,bachelors
918,1508,204704016102,0.0,49.0,1.0,2.0,52.0,female,0,18-30,bachelors
919,1510,210777641969,0.0,30.0,0.0,25.0,32.0,female,0,18-30,masters
920,1511,199338038080,0.0,81.0,0.0,9.0,90.0,male,0,18-30,bachelors
921,1515,125695138553,0.0,31.0,10.0,0.0,41.0,female,0,18-30,masters
922,1516,233013940176,20.0,162.0,93.0,14.0,227.0,male,1,30-45,bachelors
923,1517,149250058700,0.0,75.0,7.0,2.0,84.0,female,0,30-45,professional
924,1518,136454387124,0.0,80.0,6.0,4.0,90.0,female,0,18-30,professional
925,1519,148824354144,1.0,75.0,75.0,0.0,75.0,female,0,18-30,some
926,1522,26854470687,0.0,27.0,2.0,0.0,29.0,female,0,45-60,hs
927,1523,51275002909,0.0,47.0,7.0,2.0,56.0,male,0,30-45,bachelors
928,1526,71975802280,1.0,69.0,12.0,3.0,82.0,female,0,30-45,masters
929,1527,76067019527,14.0,43.0,43.0,43.0,43.0,female,1,18-30,hs
930,1532,233773752443,0.0,121.0,22.0,1.0,144.0,male,0,30-45,bachelors
931,1533,167846382552,0.0,49.0,7.0,95.0,151.0,male,0,45-60,masters
932,1536,75769993413,0.0,18.0,2.0,1.0,21.0,male,0,30-45,professional
933,1538,40757778957,0.0,41.0,12.0,5.0,55.0,male,0,30-45,bachelors
934,1540,4472221099,0.0,4.0,1.0,1.0,6.0,male,1,18-30,hs
935,1541,29320704182,6.0,21.0,4.0,2.0,31.0,male,0,18-30,bachelors
936,1542,5078318216,0.0,4.0,1.0,4.0,8.0,female,1,30-45,hs
937,1543,227049115077,0.0,133.0,132.0,0.0,133.0,female,0,18-30,bachelors
938,1544,222424544819,0.0,50.0,0.0,32.0,51.0,male,0,,masters
939,1545,185492082016,0.0,40.0,39.0,0.0,40.0,female,0,,some
940,1551,190679062144,2.0,135.0,38.0,93.0,268.0,female,0,30-45,professional
941,1552,208898588698,0.0,25.0,0.0,32.0,32.0,female,0,18-30,masters
942,1553,149729829306,0.0,103.0,18.0,6.0,124.0,male,1,45-60,masters
943,1554,177577073046,8.0,39.0,5.0,32.0,58.0,female,1,18-30,masters
944,1556,227993214656,0.0,82.0,19.0,262.0,353.0,female,0,30-45,bachelors
945,1558,177052190542,1.0,71.0,2.0,9.0,83.0,female,0,18-30,hs
946,1559,32796074166,0.0,52.0,11.0,3.0,65.0,male,0,30-45,bachelors
947,1563,121756131519,0.0,8.0,1.0,43.0,52.0,female,0,18-30,hs
948,1564,51511746116,3.0,37.0,9.0,6.0,55.0,female,0,30-45,hs
949,1565,101541348634,9.0,17.0,15.0,1.0,42.0,male,0,30-45,bachelors
950,1566,163556647571,8.0,42.0,44.0,8.0,50.0,female,0,18-30,hs
951,1567,202096775022,10.0,148.0,30.0,13.0,200.0,male,0,30-45,masters
952,1572,145007664011,1.0,85.0,26.0,11.0,121.0,male,0,18-30,bachelors
953,1574,77242501482,0.0,55.0,11.0,36.0,102.0,female,0,30-45,professional
954,1575,177892524310,1.0,63.0,18.0,20.0,100.0,female,0,30-45,professional
955,1577,102006954327,0.0,80.0,22.0,6.0,104.0,male,0,18-30,hs
956,1579,103880146390,2.0,18.0,4.0,21.0,45.0,male,0,30-45,bachelors
957,1580,112064528202,0.0,32.0,0.0,4.0,36.0,female,0,18-30,hs
958,1582,108362524339,0.0,63.0,63.0,0.0,63.0,female,0,18-30,masters
959,1583,157111689019,0.0,68.0,66.0,1.0,69.0,female,1,18-30,bachelors
960,1584,41148054035,0.0,2.0,4.0,0.0,6.0,male,0,30-45,masters
961,1586,75180967343,1.0,16.0,10.0,8.0,32.0,male,0,30-45,bachelors
962,1587,57042916321,2.0,4.0,7.0,1.0,13.0,male,0,30-45,bachelors
963,1589,217661252355,2.0,90.0,23.0,5.0,117.0,female,0,30-45,masters
964,1590,109385989262,0.0,8.0,5.0,1.0,13.0,male,1,30-45,masters
965,1591,57693609065,0.0,4.0,0.0,0.0,4.0,male,0,Under 18,some
966,1592,28134479651,0.0,2.0,0.0,1.0,3.0,female,0,45-60,bachelors
967,1594,47388341760,1.0,3.0,2.0,2.0,7.0,male,0,Under 18,hs
968,1596,21256744251,0.0,4.0,2.0,0.0,6.0,male,0,18-30,bachelors
969,1597,16104029199,2.0,3.0,2.0,1.0,8.0,female,0,18-30,professional
970,1598,28980505558,0.0,0.0,0.0,2.0,2.0,female,1,30-45,hs
971,1599,132535602049,0.0,6.0,4.0,8.0,18.0,male,0,18-30,hs
972,1600,262247560775,2.0,159.0,34.0,5.0,180.0,male,0,45-60,bachelors
973,1606,100919929957,0.0,23.0,4.0,0.0,27.0,male,1,18-30,hs
974,1607,51773572107,0.0,8.0,0.0,0.0,8.0,male,0,18-30,bachelors
975,1608,279305565474,0.0,105.0,5.0,18.0,123.0,male,1,18-30,hs
976,1610,28868510244,0.0,0.0,0.0,0.0,0.0,male,0,30-45,masters
977,1611,59102823938,1.0,0.0,6.0,1.0,8.0,male,0,18-30,hs
978,1612,54540272238,0.0,2.0,1.0,2.0,5.0,male,0,30-45,hs
979,1619,78243142521,17.0,17.0,17.0,9.0,17.0,female,0,18-30,bachelors
980,1620,125879504600,4.0,9.0,8.0,12.0,23.0,male,0,30-45,hs
981,1622,96476229173,3.0,28.0,7.0,16.0,54.0,female,0,45-60,bachelors
982,1624,177993422286,0.0,55.0,8.0,4.0,63.0,male,1,30-45,bachelors
983,1627,133090832708,0.0,27.0,30.0,1.0,58.0,male,0,30-45,masters
984,1628,50019818746,0.0,11.0,6.0,1.0,18.0,male,0,18-30,some
985,1629,81455640071,1.0,27.0,14.0,6.0,32.0,female,0,18-30,bachelors
986,1630,55092214554,1.0,11.0,14.0,1.0,27.0,male,0,18-30,hs
987,1632,23181296653,0.0,0.0,3.0,0.0,3.0,female,0,30-45,doctorate
988,1636,54050960177,1.0,3.0,2.0,0.0,6.0,male,1,18-30,bachelors
989,1637,82727086069,1.0,29.0,10.0,2.0,41.0,male,0,18-30,professional
990,1639,106842159710,3.0,50.0,14.0,3.0,70.0,male,0,30-45,hs
991,1640,113266241725,3.0,20.0,19.0,14.0,56.0,male,0,30-45,professional
992,1642,175788981440,1.0,43.0,1.0,23.0,68.0,female,0,18-30,hs
993,1643,56026891335,1.0,1.0,0.0,0.0,1.0,male,0,18-30,professional
994,1644,231361210469,0.0,46.0,8.0,22.0,76.0,male,0,18-30,bachelors
995,1645,278185017162,1.0,97.0,3.0,65.0,166.0,female,0,18-30,masters
996,1647,107428487037,1.0,108.0,5.0,4.0,118.0,female,1,18-30,bachelors
997,1649,62936377494,0.0,3.0,1.0,1.0,5.0,male,0,18-30,professional
998,1651,28636235065,0.0,0.0,0.0,4.0,4.0,female,0,30-45,bachelors
999,1652,202162797337,7.0,145.0,146.0,144.0,146.0,male,0,18-30,bachelors
1000,1654,60484534002,33.0,24.0,7.0,1.0,63.0,male,0,45-60,masters
1001,1655,15792164141,0.0,0.0,0.0,1.0,1.0,male,1,30-45,bachelors
1002,1656,154432167133,0.0,4.0,5.0,3.0,12.0,male,0,18-30,bachelors
1003,1657,50269799493,2.0,25.0,16.0,4.0,44.0,female,1,30-45,bachelors
1004,1658,86802196996,0.0,2.0,1.0,0.0,3.0,female,0,30-45,bachelors
1005,1659,289219132186,2.0,175.0,14.0,3.0,193.0,male,0,18-30,bachelors
1006,1660,27430777373,0.0,3.0,4.0,0.0,7.0,male,0,30-45,professional
1007,1662,54229620540,0.0,8.0,1.0,0.0,9.0,male,0,30-45,masters
1008,1665,57272780738,0.0,9.0,0.0,15.0,15.0,female,1,30-45,masters
1009,1667,234236507411,1.0,81.0,10.0,12.0,104.0,male,0,30-45,professional
1010,1668,205493721675,0.0,6.0,2.0,81.0,87.0,female,0,Over 60,masters
1011,1669,144279864872,0.0,105.0,15.0,4.0,124.0,female,0,18-30,hs
1012,1670,91588498056,0.0,56.0,10.0,12.0,77.0,male,1,30-45,bachelors
1013,1671,141226252051,0.0,47.0,22.0,11.0,74.0,male,1,45-60,masters
