,worker_id,rev_id,toxicity,toxicity_score,gender,english_first_language,age_group,education
1789,2073,122816050401.0,51,106.0,female,0,30-45,bachelors
1790,2074,135270379247.0,49,275.0,male,0,30-45,professional
1791,2075,29978339736.0,6,33.0,female,0,30-45,bachelors
1792,2076,133141876620.0,4,-6.0,male,0,18-30,bachelors
1793,2077,127089666355.0,47,-43.0,male,0,18-30,hs
1794,2078,126178265989.0,44,-28.0,female,1,18-30,professional
1795,2079,4703856235.0,1,8.0,female,0,45-60,hs
1796,2080,130131133068.0,65,191.0,male,0,30-45,hs
1797,2081,116503677469.0,45,13.0,male,0,18-30,bachelors
1798,2082,129477551536.0,61,180.0,female,1,30-45,hs
1799,2083,133079718619.0,34,8.0,male,0,30-45,bachelors
1800,2084,128073492663.0,44,285.0,female,0,30-45,bachelors
1801,2085,129006516211.0,44,281.0,female,0,30-45,bachelors
1802,2087,122276213665.0,60,259.0,male,0,18-30,hs
1803,2088,132971048531.0,43,322.0,male,0,18-30,some
1804,2089,112363463477.0,36,82.0,male,0,30-45,professional
1805,2090,127918807295.0,39,-55.0,female,0,18-30,hs
1806,2091,132633189976.0,52,226.0,female,1,30-45,bachelors
1807,2092,126851665102.0,62,137.0,female,1,30-45,bachelors
1808,2093,128971172645.0,82,146.0,male,0,45-60,hs
1809,2094,136018379406.0,72,-31.0,male,0,18-30,hs
1810,2096,127319702834.0,68,59.0,male,1,,hs
1811,2097,127813108135.0,59,-18.0,male,0,30-45,masters
1812,2098,131938702301.0,64,137.0,female,0,30-45,masters
1813,2099,125097118940.0,104,-105.0,female,0,18-30,hs
1814,2100,123774048504.0,47,150.0,male,1,30-45,professional
1815,2101,130982856095.0,49,-66.0,male,0,18-30,bachelors
1816,2103,124631580259.0,71,258.0,male,0,30-45,professional
1817,2104,127303733813.0,47,146.0,male,0,30-45,bachelors
1818,2105,126413157807.0,48,129.0,male,0,30-45,bachelors
1819,2106,128026999090.0,98,173.0,female,0,45-60,bachelors
1820,2107,105551364072.0,20,-6.0,male,0,18-30,hs
1821,2109,110967143350.0,89,122.0,male,1,30-45,hs
1822,2110,106688639113.0,68,-4.0,female,1,18-30,bachelors
1823,2111,133615131595.0,73,-15.0,male,0,30-45,bachelors
1824,2112,129632267805.0,73,19.0,female,0,18-30,bachelors
1825,2113,133017958563.0,87,157.0,male,0,30-45,hs
1826,2114,131258495391.0,81,-32.0,female,1,30-45,masters
1827,2115,125009109205.0,46,-34.0,male,0,18-30,bachelors
1828,2116,126808420283.0,75,225.0,male,0,Under 18,hs
1829,2117,131460313887.0,60,227.0,male,0,18-30,bachelors
1830,2118,108600759999.0,44,253.0,male,0,18-30,bachelors
1831,2119,93746311336.0,78,86.0,male,0,45-60,masters
1832,2120,132921628175.0,65,25.0,male,1,30-45,masters
1833,2121,84963931061.0,27,40.0,male,0,18-30,hs
1834,2122,130947415685.0,34,-11.0,female,0,18-30,bachelors
1835,2123,134204687099.0,53,67.0,male,1,18-30,bachelors
1836,2124,133558045148.0,68,108.0,female,0,30-45,masters
1837,2125,133296384022.0,62,242.0,female,0,30-45,bachelors
1838,2126,126619058915.0,49,148.0,male,1,30-45,masters
1839,2128,128420796769.0,21,-32.0,female,0,18-30,bachelors
1840,2129,132569853107.0,45,271.0,male,0,18-30,professional
1841,2130,125206016798.0,63,13.0,male,0,45-60,doctorate
1842,2131,127123027228.0,38,-22.0,female,0,18-30,hs
1843,2132,132029115851.0,78,-73.0,female,0,18-30,bachelors
1844,2133,132690617755.0,114,-2.0,male,0,18-30,bachelors
1845,2136,121219285441.0,86,17.0,female,0,30-45,professional
1846,2137,125488705580.0,26,-15.0,female,1,,masters
1847,2138,115597434253.0,46,271.0,female,0,Over 60,some
1848,2139,132966449783.0,103,-85.0,female,1,18-30,bachelors
1849,2140,142254406492.0,39,-17.0,female,0,Over 60,masters
1850,2141,132634803576.0,88,20.0,female,1,30-45,bachelors
1851,2142,112044704132.0,60,42.0,male,0,30-45,bachelors
1852,2143,126338589475.0,68,520.0,female,1,45-60,hs
1853,2144,125912971531.0,89,-83.0,female,0,30-45,masters
1854,2145,106488568930.0,68,86.0,female,0,18-30,bachelors
1855,2146,138235258902.0,57,1.0,male,0,Under 18,some
1856,2148,124612598180.0,34,190.0,male,1,18-30,masters
1857,2149,121837074994.0,26,75.0,female,1,18-30,professional
1858,2152,124654919491.0,56,6.0,female,0,18-30,professional
1859,2153,125746334741.0,46,131.0,male,0,18-30,hs
1860,2154,128795623824.0,49,310.0,female,1,30-45,hs
1861,2155,56944433996.0,19,80.0,female,0,18-30,some
1862,2156,118551459239.0,89,31.0,female,0,30-45,masters
1863,2157,125695323469.0,84,238.0,male,0,30-45,bachelors
1864,2158,92794159944.0,40,61.0,male,0,45-60,professional
1865,2159,128360949607.0,45,64.0,male,0,30-45,hs
1866,2160,79466529738.0,45,136.0,male,0,18-30,professional
1867,2161,135728997157.0,114,-52.0,male,0,30-45,hs
1868,2162,128470721491.0,23,78.0,male,0,18-30,hs
1869,2163,129164441438.0,16,-16.0,female,1,,masters
1870,2165,128424557302.0,41,70.0,male,0,30-45,bachelors
1871,2167,128725010463.0,42,185.0,male,0,18-30,bachelors
1872,2168,127591100338.0,133,-131.0,male,0,30-45,masters
1873,2169,128706492316.0,48,90.0,female,0,18-30,bachelors
1874,2170,108155609313.0,67,133.0,male,0,18-30,hs
1875,2171,126615762484.0,47,244.0,male,0,30-45,doctorate
1876,2172,121665184462.0,79,38.0,female,1,45-60,hs
1877,2174,126490131181.0,30,24.0,female,0,30-45,bachelors
1878,2175,133834660853.0,48,-34.0,male,0,30-45,bachelors
1879,2176,105649557116.0,38,64.0,female,1,30-45,hs
1880,2177,128971755425.0,75,222.0,male,0,30-45,hs
1881,2178,110964777491.0,40,312.0,male,1,18-30,bachelors
1882,2179,79268408078.0,50,88.0,male,0,45-60,professional
1883,2180,117707413802.0,72,187.0,female,0,30-45,hs
1884,2181,27959002244.0,8,58.0,male,0,18-30,bachelors
1885,2182,124839139263.0,175,-159.0,male,0,18-30,bachelors
1886,2183,99213106117.0,48,11.0,male,0,30-45,hs
1887,2184,101103729100.0,75,-78.0,male,0,18-30,bachelors
1888,2185,128780612291.0,98,201.0,female,1,18-30,bachelors
1889,2186,132552080269.0,42,308.0,male,0,30-45,professional
1890,2187,111402038856.0,43,9.0,male,0,18-30,hs
1891,2188,125809647243.0,76,243.0,male,0,18-30,bachelors
1892,2189,137779180515.0,39,2.0,female,0,30-45,professional
1893,2190,131886834029.0,59,304.0,male,0,30-45,professional
1894,2191,59048889718.0,45,9.0,female,0,18-30,masters
1895,2192,28673646520.0,13,38.0,female,1,Under 18,hs
1896,2193,136390881742.0,24,367.0,male,1,18-30,hs
1897,2194,125321996121.0,37,42.0,male,0,30-45,professional
1898,2195,124240307982.0,13,9.0,male,1,18-30,hs
1899,2198,129420686576.0,96,189.0,male,0,18-30,bachelors
1900,2199,132201460221.0,41,70.0,male,0,18-30,professional
1901,2200,129294393701.0,28,307.0,male,0,30-45,hs
1902,2201,136654431984.0,60,418.0,female,1,30-45,hs
1903,2202,137841788229.0,61,221.0,male,0,18-30,bachelors
1904,2203,137096890878.0,78,37.0,male,0,18-30,masters
1905,2204,138534463778.0,37,-28.0,female,0,18-30,professional
1906,2205,138347857179.0,31,5.0,male,0,30-45,professional
1907,2206,127571383049.0,43,343.0,male,0,18-30,bachelors
1908,2207,128338754485.0,80,-44.0,male,0,45-60,hs
1909,2208,118748227415.0,46,68.0,male,0,18-30,hs
1910,2209,129838795968.0,67,16.0,male,0,18-30,bachelors
1911,2210,131164803855.0,59,230.0,male,0,30-45,hs
1912,2211,29000491681.0,16,4.0,male,1,45-60,hs
1913,2212,132582734749.0,44,108.0,female,0,30-45,bachelors
1914,2213,135905314407.0,102,-16.0,female,0,18-30,masters
1915,2214,126093701326.0,59,7.0,male,1,18-30,doctorate
1916,2216,136965534084.0,37,-45.0,male,0,30-45,hs
1917,2217,134477152258.0,27,378.0,male,0,18-30,bachelors
1918,2218,130307694316.0,38,-14.0,male,0,18-30,professional
1919,2220,12040266324.0,2,7.0,male,1,,bachelors
1920,2221,132166622365.0,110,179.0,male,1,45-60,professional
1921,2222,124802207116.0,222,-20.0,female,0,18-30,bachelors
1922,2223,57196021670.0,19,140.0,male,0,18-30,hs
1923,2226,44907946403.0,21,105.0,male,1,18-30,hs
1924,2227,80493192160.0,33,-26.0,male,0,45-60,bachelors
1925,2228,14728933531.0,9,22.0,male,1,30-45,bachelors
1926,2230,125411368598.0,96,163.0,male,0,18-30,bachelors
1927,2231,129363747253.0,40,-32.0,female,0,30-45,bachelors
1928,2232,135291540362.0,46,212.0,male,1,30-45,masters
1929,2233,127211094233.0,39,139.0,male,0,30-45,hs
1930,2234,85387555015.0,41,47.0,female,0,30-45,bachelors
1931,2235,133659299110.0,67,100.0,female,0,30-45,hs
1932,2238,132130874286.0,48,189.0,male,0,30-45,bachelors
1933,2239,129243405060.0,39,53.0,male,0,18-30,bachelors
1934,2240,126235429621.0,78,258.0,male,0,30-45,professional
1935,2241,129695618587.0,42,142.0,female,0,18-30,bachelors
1936,2242,123098963495.0,36,207.0,female,0,30-45,hs
1937,2243,127914060344.0,70,-52.0,female,0,18-30,bachelors
1938,2244,108933701999.0,79,182.0,male,0,18-30,bachelors
1939,2245,30516511818.0,15,77.0,female,0,18-30,masters
1940,2246,124798641853.0,40,-33.0,male,0,18-30,some
1941,2247,124122257043.0,40,-14.0,male,0,18-30,bachelors
1942,2248,135008995727.0,60,110.0,male,1,30-45,doctorate
1943,2249,129496403138.0,37,3.0,female,0,30-45,masters
1944,2250,131269819019.0,34,250.0,female,0,30-45,bachelors
1945,2251,131603906891.0,58,22.0,male,1,45-60,hs
1946,2252,125615566845.0,40,130.0,male,0,30-45,bachelors
1947,2253,123606923029.0,64,80.0,male,0,18-30,hs
1948,2254,136829895357.0,53,116.0,male,0,45-60,masters
1949,2255,132121150003.0,44,-41.0,male,1,Under 18,bachelors
1950,2256,132311595917.0,98,-52.0,male,0,18-30,bachelors
1951,2257,134314376636.0,71,106.0,male,1,18-30,masters
1952,2258,2186471869.0,1,5.0,female,0,18-30,hs
1953,2259,127946918626.0,78,31.0,male,1,18-30,bachelors
1954,2260,132196753845.0,55,-48.0,male,0,18-30,bachelors
1955,2261,130200802730.0,21,77.0,male,0,18-30,bachelors
1956,2262,134020266839.0,50,138.0,female,0,18-30,hs
1957,2263,121657267020.0,60,-59.0,female,0,18-30,bachelors
1958,2264,131723534120.0,72,45.0,female,0,30-45,bachelors
1959,2265,55816768807.0,32,11.0,male,0,30-45,professional
1960,2267,132914515440.0,36,19.0,female,0,45-60,hs
1961,2268,135069437149.0,39,305.0,male,0,30-45,masters
1962,2269,123490300386.0,43,145.0,male,0,30-45,masters
1963,2270,25890624013.0,16,45.0,male,0,30-45,bachelors
1964,2272,128825518993.0,31,48.0,male,1,18-30,professional
1965,2273,137435934740.0,75,-39.0,female,0,30-45,bachelors
1966,2274,126626321018.0,49,-72.0,male,0,18-30,bachelors
1967,2275,131250967703.0,46,312.0,male,1,30-45,bachelors
1968,2276,125533938231.0,132,13.0,male,0,30-45,bachelors
1969,2277,129153887853.0,97,-63.0,male,0,18-30,bachelors
1970,2278,135999745057.0,47,335.0,female,0,30-45,hs
1971,2279,135602407769.0,13,165.0,male,0,Under 18,bachelors
1972,2280,127284678445.0,46,259.0,male,0,30-45,professional
1973,2281,133422029926.0,57,179.0,male,1,18-30,bachelors
1974,2282,84264730852.0,40,46.0,male,0,30-45,hs
1975,2283,133705142562.0,43,111.0,male,0,30-45,hs
1976,2285,131129914040.0,127,106.0,male,0,18-30,bachelors
1977,2286,127409775119.0,24,7.0,female,0,30-45,bachelors
1978,2287,133551361203.0,75,245.0,male,0,18-30,bachelors
1979,2289,113279678710.0,108,18.0,male,1,30-45,bachelors
1980,2290,53252085182.0,22,117.0,male,0,30-45,masters
1981,2291,132113992754.0,35,-39.0,male,0,30-45,masters
1982,2292,136970537732.0,41,354.0,male,0,18-30,bachelors
1983,2293,129345226209.0,40,322.0,male,0,18-30,professional
1984,2294,121874697269.0,51,305.0,male,0,30-45,bachelors
1985,2295,126801861421.0,74,175.0,female,0,45-60,bachelors
1986,2297,131859998432.0,85,20.0,male,0,30-45,masters
1987,2298,126494390773.0,89,-14.0,female,0,18-30,bachelors
1988,2299,134494387153.0,60,65.0,male,1,18-30,bachelors
1989,2300,122850747040.0,48,55.0,male,0,18-30,hs
1990,2302,132072621747.0,30,8.0,male,0,18-30,hs
1991,2303,82948092483.0,35,174.0,male,0,18-30,professional
1992,2304,128370788937.0,39,79.0,male,0,18-30,professional
1993,2305,137179253978.0,44,94.0,female,0,30-45,bachelors
1994,2306,61384797416.0,27,113.0,male,1,18-30,professional
1995,2308,122342693205.0,55,27.0,male,0,18-30,hs
1996,2309,111381780986.0,63,151.0,male,0,18-30,bachelors
1997,2310,126497596596.0,67,273.0,male,0,18-30,bachelors
1998,2311,115380452698.0,24,-11.0,male,0,18-30,professional
1999,2312,129382907285.0,53,329.0,female,0,30-45,hs
2000,2313,8408978634.0,7,12.0,male,0,30-45,hs
2001,2315,127062877242.0,73,162.0,female,0,30-45,bachelors
2002,2316,130868065524.0,63,-27.0,male,0,Under 18,hs
2003,2318,124342267782.0,53,281.0,male,0,30-45,hs
2004,2319,129371329818.0,46,320.0,male,0,30-45,professional
2005,2320,129792430115.0,32,-6.0,male,0,18-30,hs
2006,2321,127701223965.0,54,304.0,male,0,18-30,bachelors
2007,2322,13351194796.0,10,-5.0,male,0,30-45,masters
2008,2323,127504917484.0,60,71.0,male,0,30-45,masters
2009,2324,126017058107.0,9,-7.0,male,0,18-30,doctorate
2010,2325,131741220649.0,46,-46.0,male,0,18-30,bachelors
2011,2326,126077429177.0,81,-81.0,male,0,45-60,bachelors
2012,2327,83815417293.0,26,-27.0,male,0,Under 18,hs
2013,2328,130035843521.0,46,323.0,male,0,18-30,bachelors
2014,2329,126002773309.0,88,20.0,female,1,18-30,hs
2015,2331,58686511167.0,76,-39.0,female,0,18-30,bachelors
2016,2332,126881997006.0,89,221.0,male,0,Over 60,bachelors
2017,2333,128559908344.0,27,180.0,male,0,30-45,bachelors
2018,2334,134870857522.0,25,372.0,male,1,18-30,hs
2019,2335,135349869785.0,112,30.0,male,1,30-45,masters
2020,2336,133122258311.0,45,100.0,male,1,18-30,hs
2021,2337,134663762375.0,40,229.0,male,0,18-30,masters
2022,2338,126193341852.0,36,-9.0,male,0,18-30,hs
2023,2339,133374984336.0,60,234.0,male,0,30-45,hs
2024,2341,128715328993.0,38,51.0,male,0,45-60,bachelors
2025,2342,134245533883.0,89,-25.0,male,0,18-30,hs
2026,2345,136249506171.0,29,-15.0,male,0,18-30,hs
2027,2346,104929864762.0,86,7.0,male,0,18-30,bachelors
2028,2347,62475778294.0,37,-24.0,male,0,18-30,bachelors
2029,2349,129931317768.0,66,-18.0,female,0,18-30,hs
2030,2351,134857560124.0,51,168.0,male,1,18-30,professional
2031,2352,131541434395.0,87,196.0,female,0,18-30,bachelors
2032,2354,129985427886.0,28,-33.0,male,1,30-45,hs
2033,2355,130585630560.0,42,157.0,male,1,30-45,professional
2034,2356,131035724575.0,47,326.0,male,1,18-30,bachelors
2035,2357,132315485622.0,68,-61.0,female,0,18-30,bachelors
2036,2358,129377854206.0,130,-164.0,female,0,18-30,hs
2037,2359,124199953713.0,38,16.0,female,0,18-30,some
2038,2360,129665074515.0,55,104.0,male,0,30-45,bachelors
2039,2361,133377394754.0,61,-61.0,female,0,18-30,masters
2040,2363,135035185914.0,34,354.0,male,0,18-30,masters
2041,2365,126739408488.0,63,-45.0,male,0,18-30,professional
2042,2366,109111404214.0,99,-25.0,male,0,Under 18,bachelors
2043,2367,127674659925.0,104,-35.0,male,0,30-45,masters
2044,2369,124395955129.0,68,171.0,female,0,18-30,bachelors
2045,2371,127680928769.0,61,-34.0,male,0,30-45,hs
2046,2372,132938807253.0,31,3.0,male,0,18-30,masters
2047,2373,100624876328.0,66,-7.0,female,0,30-45,bachelors
2048,2374,132800490937.0,73,133.0,male,0,18-30,hs
2049,2375,131211951839.0,43,307.0,female,1,30-45,bachelors
2050,2376,126216492855.0,72,18.0,female,0,18-30,masters
2051,2377,123259023636.0,46,333.0,male,1,30-45,hs
2052,2378,119090811271.0,50,231.0,male,1,18-30,bachelors
2053,2379,87867919078.0,48,0.0,female,0,18-30,bachelors
2054,2381,133808761176.0,88,98.0,male,1,45-60,masters
2055,2382,133735947433.0,56,225.0,female,0,30-45,professional
2056,2383,117954152276.0,52,41.0,female,0,45-60,bachelors
2057,2385,131580544725.0,53,246.0,female,0,18-30,hs
2058,2386,130310024488.0,31,94.0,male,0,18-30,masters
2059,2387,132505640455.0,40,57.0,male,0,18-30,bachelors
2060,2388,126389370870.0,33,255.0,male,0,45-60,professional
2061,2389,112146356497.0,47,-41.0,female,0,18-30,bachelors
2062,2390,128024931038.0,61,66.0,male,0,30-45,masters
2063,2391,76819118534.0,55,0.0,female,0,30-45,bachelors
2064,2392,131131544131.0,37,-9.0,male,1,30-45,professional
2065,2393,133055698954.0,36,-32.0,female,0,30-45,bachelors
2066,2394,130548282321.0,54,317.0,male,0,18-30,professional
2067,2396,90714755618.0,27,-12.0,male,0,30-45,masters
2068,2397,124763736897.0,53,287.0,male,1,18-30,bachelors
2069,2398,131145715614.0,49,133.0,male,0,18-30,professional
2070,2399,131418005273.0,40,261.0,male,0,18-30,bachelors
2071,2400,130543480634.0,70,267.0,male,0,18-30,hs
2072,2401,129287103373.0,59,-19.0,male,0,30-45,bachelors
2073,2402,124728425926.0,74,-1.0,female,0,30-45,bachelors
2074,2403,124619078528.0,37,171.0,female,0,30-45,bachelors
2075,2404,132457524549.0,36,-23.0,female,0,18-30,professional
2076,2407,122085698026.0,76,206.0,male,0,30-45,bachelors
2077,2408,134677067038.0,48,333.0,male,0,30-45,bachelors
2078,2409,129128152625.0,41,-44.0,male,1,18-30,masters
2079,2410,126256903294.0,43,-25.0,female,0,18-30,bachelors
2080,2411,114034136535.0,57,70.0,male,0,18-30,hs
2081,2412,116657961263.0,55,-74.0,male,1,18-30,masters
2082,2413,122214782931.0,158,-47.0,female,1,Under 18,hs
2083,2415,125099488089.0,37,68.0,male,0,18-30,hs
2084,2417,132338113141.0,41,158.0,female,0,30-45,masters
2085,2418,100657934916.0,73,126.0,male,0,30-45,bachelors
2086,2419,57038011298.0,36,-7.0,male,0,18-30,professional
2087,2420,67604821210.0,32,32.0,female,0,18-30,bachelors
2088,2421,50897027965.0,30,68.0,female,1,18-30,hs
2089,2424,132221036615.0,79,218.0,female,0,18-30,bachelors
2090,2425,129261558678.0,52,216.0,male,0,18-30,masters
2091,2427,129694228216.0,51,28.0,female,0,18-30,professional
2092,2428,127148107633.0,83,-35.0,male,0,18-30,bachelors
2093,2429,122841295862.0,38,339.0,male,0,Under 18,hs
2094,2430,120833133178.0,31,13.0,male,0,45-60,bachelors
2095,2432,135545465034.0,57,325.0,female,0,18-30,some
2096,2433,126783060153.0,92,7.0,female,0,18-30,bachelors
2097,2434,75680009010.0,46,44.0,male,0,18-30,bachelors
2098,2436,124164960981.0,54,240.0,male,0,Under 18,hs
2099,2438,122791121873.0,94,191.0,male,0,45-60,bachelors
2100,2439,107804699286.0,37,107.0,male,0,Under 18,hs
2101,2441,125979724381.0,44,329.0,male,0,18-30,some
2102,2442,134437656588.0,92,232.0,female,0,18-30,bachelors
2103,2444,127230284242.0,37,65.0,male,0,30-45,hs
2104,2445,118545939770.0,168,-120.0,female,0,18-30,professional
2105,2446,129095746289.0,75,-18.0,male,0,30-45,hs
2106,2447,133879962945.0,72,171.0,male,0,30-45,masters
2107,2448,133335361476.0,74,-57.0,female,0,18-30,bachelors
2108,2449,112101920662.0,41,230.0,male,0,18-30,bachelors
2109,2450,131302426934.0,53,225.0,male,0,18-30,hs
2110,2451,138029223477.0,53,290.0,male,1,18-30,bachelors
2111,2452,122250313053.0,83,-37.0,male,0,18-30,professional
2112,2453,127044092693.0,41,-1.0,male,0,30-45,hs
2113,2454,126888552163.0,32,-56.0,female,0,30-45,bachelors
2114,2455,129782639286.0,44,314.0,female,0,18-30,bachelors
2115,2456,121317034355.0,44,252.0,male,0,18-30,bachelors
2116,2457,121200109235.0,61,113.0,female,0,30-45,hs
2117,2459,119475719187.0,44,-41.0,female,0,18-30,hs
2118,2460,131190552253.0,42,241.0,male,0,18-30,hs
2119,2461,126286429680.0,76,220.0,female,0,18-30,masters
2120,2462,124290286355.0,68,-23.0,male,0,18-30,bachelors
2121,2463,109080715658.0,28,175.0,male,0,18-30,bachelors
2122,2464,127674141705.0,46,153.0,male,1,18-30,bachelors
2123,2465,121344983806.0,41,-5.0,male,0,18-30,masters
2124,2466,126768324035.0,17,4.0,male,1,18-30,bachelors
2125,2468,104121111804.0,39,21.0,male,0,18-30,bachelors
2126,2469,126572712928.0,60,34.0,male,0,18-30,bachelors
2127,2470,130781232026.0,56,-82.0,male,0,18-30,hs
2128,2471,124699504945.0,71,221.0,male,0,18-30,professional
2129,2473,130710511613.0,107,130.0,female,0,45-60,bachelors
2130,2474,131281057111.0,46,224.0,female,1,30-45,hs
2131,2475,129990742475.0,39,30.0,male,0,18-30,bachelors
2132,2476,134564641143.0,29,63.0,male,0,18-30,bachelors
2133,2477,130160944407.0,74,186.0,male,1,30-45,hs
2134,2479,68833187128.0,76,58.0,female,1,30-45,bachelors
2135,2480,127084900715.0,61,-69.0,female,1,45-60,hs
2136,2481,128553567825.0,35,-5.0,male,0,18-30,bachelors
2137,2482,133158072518.0,68,-27.0,male,0,18-30,bachelors
2138,2483,135362444198.0,98,187.0,male,0,30-45,hs
2139,2484,127309476273.0,50,6.0,female,0,45-60,bachelors
2140,2485,129152110441.0,55,42.0,male,1,30-45,bachelors
2141,2486,130355462166.0,93,-13.0,male,0,45-60,masters
2142,2487,130733867811.0,46,-22.0,female,1,30-45,bachelors
2143,2488,137903760711.0,80,111.0,male,1,45-60,some
2144,2489,133403838241.0,31,-2.0,male,0,18-30,masters
2145,2491,128049743218.0,51,4.0,male,0,18-30,hs
2146,2493,122968563880.0,15,-8.0,male,0,30-45,hs
2147,2494,122990343638.0,43,81.0,male,0,30-45,masters
2148,2495,121264837901.0,84,2.0,male,0,45-60,bachelors
2149,2497,109145423420.0,50,48.0,male,0,18-30,hs
2150,2498,120052122313.0,43,193.0,female,0,30-45,bachelors
2151,2499,122873219416.0,52,255.0,female,1,45-60,hs
2152,2500,134699749583.0,53,-11.0,male,0,18-30,professional
2153,2501,127923662345.0,60,-42.0,male,1,18-30,professional
2154,2502,126599596615.0,33,314.0,female,0,18-30,professional
2155,2503,128888061600.0,48,300.0,male,0,30-45,bachelors
2156,2504,129833689820.0,48,-28.0,female,1,18-30,hs
2157,2505,106728104556.0,72,23.0,male,0,30-45,hs
2158,2507,129632974561.0,59,20.0,female,0,30-45,masters
2159,2508,84612906607.0,36,138.0,female,0,30-45,professional
2160,2509,132271063026.0,68,26.0,female,0,18-30,professional
2161,2510,135548461787.0,74,267.0,male,0,30-45,professional
2162,2511,79460662198.0,34,-10.0,female,1,Under 18,hs
2163,2512,123564560312.0,75,-62.0,male,0,18-30,professional
2164,2513,127636516373.0,38,304.0,female,0,30-45,bachelors
2165,2514,116302768948.0,76,11.0,female,1,30-45,bachelors
2166,2515,131518034642.0,51,1.0,female,0,30-45,hs
2167,2516,122721562394.0,52,305.0,female,1,18-30,masters
2168,2517,60000260127.0,13,0.0,male,0,30-45,masters
2169,2519,127539338088.0,43,58.0,male,0,45-60,bachelors
2170,2520,127815484573.0,102,73.0,male,1,30-45,bachelors
2171,2522,128691466588.0,53,-57.0,male,0,,bachelors
2172,2523,125250954448.0,48,307.0,female,0,18-30,masters
2173,2524,112381899398.0,43,243.0,female,1,45-60,some
2174,2525,129600464755.0,122,-88.0,male,0,18-30,masters
2175,2526,131747564429.0,44,107.0,female,0,30-45,masters
2176,2527,129377328390.0,75,279.0,male,1,30-45,masters
2177,2528,129402230999.0,46,110.0,male,1,18-30,professional
2178,2529,134221511859.0,53,86.0,male,0,30-45,hs
2179,2530,129082184363.0,25,428.0,male,1,18-30,masters
2180,2531,133326616657.0,40,42.0,male,1,18-30,hs
2181,2532,98335048829.0,41,204.0,female,0,18-30,masters
2182,2533,135241911955.0,107,128.0,female,0,18-30,hs
2183,2535,125736510113.0,81,231.0,female,1,,bachelors
2184,2537,127096223213.0,76,113.0,female,0,30-45,bachelors
2185,2539,131283262920.0,62,54.0,male,1,18-30,bachelors
2186,2540,131740276372.0,141,97.0,male,0,30-45,bachelors
2187,2541,127767090499.0,56,212.0,male,0,18-30,hs
2188,2542,125599700145.0,60,-2.0,male,0,30-45,bachelors
2189,2543,134350716576.0,52,43.0,male,0,18-30,professional
2190,2544,127688747139.0,147,12.0,female,1,18-30,hs
2191,2545,102102590337.0,21,-30.0,female,0,18-30,bachelors
2192,2546,125946870107.0,35,-4.0,male,0,18-30,professional
2193,2548,37501545910.0,31,-20.0,male,0,18-30,bachelors
2194,2549,135698208736.0,86,178.0,male,0,18-30,bachelors
2195,2550,118431452820.0,53,-44.0,female,0,18-30,bachelors
2196,2551,125389894937.0,85,-64.0,male,0,,bachelors
2197,2553,126834045806.0,61,291.0,male,0,45-60,bachelors
2198,2554,129526216944.0,63,273.0,male,0,30-45,masters
2199,2555,131404095109.0,32,-12.0,male,0,,professional
2200,2558,126377294069.0,49,-42.0,male,0,30-45,bachelors
2201,2561,121489211082.0,70,-29.0,female,0,18-30,bachelors
2202,2564,126508447725.0,144,118.0,male,0,18-30,hs
2203,2566,54055582271.0,58,4.0,male,0,30-45,professional
2204,2568,124614652030.0,22,353.0,male,0,18-30,hs
2205,2569,131445940900.0,84,-17.0,male,0,45-60,professional
2206,2570,126939292452.0,43,280.0,male,0,30-45,bachelors
2207,2572,135938991502.0,40,55.0,male,0,45-60,hs
2208,2574,125057938599.0,56,39.0,female,0,Under 18,hs
2209,2575,107266195961.0,32,330.0,male,0,18-30,bachelors
2210,2576,130961160342.0,48,-40.0,male,0,18-30,masters
2211,2577,124409393758.0,49,0.0,male,0,18-30,bachelors
2212,2578,128614676967.0,99,160.0,female,0,18-30,bachelors
2213,2579,130956277652.0,81,-51.0,male,0,30-45,masters
2214,2580,124699000938.0,51,41.0,male,1,30-45,hs
2215,2581,126789378721.0,50,-32.0,male,0,18-30,some
2216,2582,127621624817.0,58,277.0,male,0,18-30,masters
2217,2584,125916474511.0,68,112.0,female,0,30-45,professional
2218,2585,132432876247.0,37,89.0,male,0,18-30,some
2219,2588,126748975027.0,36,292.0,male,0,18-30,hs
2220,2589,4282887836.0,3,7.0,female,1,30-45,some
2221,2590,76148092083.0,56,-21.0,male,1,30-45,masters
2222,2591,104159083510.0,93,-7.0,female,0,30-45,bachelors
2223,2592,89753767376.0,32,220.0,female,0,30-45,bachelors
2224,2593,129612680717.0,123,190.0,male,1,30-45,masters
2225,2594,119318849163.0,34,319.0,male,0,30-45,masters
2226,2595,134129123458.0,183,-125.0,female,0,,bachelors
2227,2596,129518973608.0,38,227.0,male,0,18-30,professional
2228,2597,132629572154.0,18,-14.0,male,1,18-30,hs
2229,2598,127250014187.0,135,-95.0,female,0,30-45,bachelors
2230,2599,131677080271.0,35,277.0,male,0,30-45,bachelors
2231,2600,107005466674.0,96,-111.0,male,1,18-30,hs
2232,2601,19123172619.0,16,-7.0,male,0,18-30,hs
2233,2602,129008411325.0,84,180.0,male,0,18-30,bachelors
2234,2604,135332369231.0,35,-27.0,male,1,30-45,hs
2235,2605,10395358532.0,12,-12.0,male,0,18-30,bachelors
2236,2606,129683813769.0,37,-2.0,male,0,30-45,hs
2237,2607,126972364224.0,90,-31.0,male,0,,hs
